id,type,timestamp,price
22296,console,1685487600000,4493263
22296,console,1685574000000,4550651
22296,console,1685660400000,4582803
22296,console,1685746800000,4400160
22296,console,1685833200000,4079250
22296,console,1685919600000,3750877
22296,console,1686006000000,3585731
22296,console,1686092400000,3349741
22296,console,1686178800000,3474382
22296,console,1686265200000,3519302
22296,console,1686351600000,3447529
22296,console,1686438000000,3192010
22296,console,1686524400000,3097675
22296,console,1686610800000,3043906
22296,console,1686697200000,2941465
22296,console,1686783600000,3012253
22296,console,1686870000000,3083988
22296,console,1686956400000,3017464
22296,console,1687042800000,2958558
22296,console,1687129200000,2873662
22296,console,1687215600000,2970311
22296,console,1687302000000,3033500
22296,console,1687388400000,3019551
22296,console,1687474800000,3020033
22296,console,1687561200000,2955852
22296,console,1687647600000,2950532
22296,console,1687734000000,2919215
22296,console,1687820400000,2973955
22296,console,1687906800000,3000563
22296,console,1687993200000,2919461
22296,console,1688079600000,2842857
22296,console,1688166000000,2605241
22296,console,1688252400000,2411013
22296,console,1688338800000,2269829
22296,console,1688425200000,2218297
22296,console,1688511600000,2308773
22296,console,1688598000000,2360000
22296,console,1688684400000,2372588
22296,console,1688770800000,2341879
22296,console,1688857200000,2299538
22296,console,1688943600000,2244508
22296,console,1689030000000,2275781
22296,console,1689116400000,2256434
22296,console,1689202800000,2268106
22296,console,1689289200000,2275853
22296,console,1689375600000,2223914
22296,console,1689462000000,2124372
22296,console,1689548400000,2011597
22296,console,1689634800000,1953406
22296,console,1689721200000,1846575
22296,console,1689807600000,1657571
22296,console,1689894000000,1674943
22296,console,1689980400000,1804000
22296,console,1690066800000,1785169
22296,console,1690153200000,1815816
22296,console,1690239600000,1846333
22296,console,1690326000000,1915176
22296,console,1690412400000,1899145
22296,console,1690498800000,1880647
22296,console,1690585200000,1871273
22296,console,1690671600000,1859347
22296,console,1690758000000,1817346
22296,console,1690844400000,1830866
22296,console,1690930800000,1845312
22296,console,1691017200000,1796150
22296,console,1691103600000,1732308
22296,console,1691190000000,1591205
22296,console,1691276400000,1537511
22296,console,1691362800000,1425156
22296,console,1691449200000,1466385
22296,console,1691535600000,1436375
22296,console,1691622000000,1442586
22296,console,1691708400000,1454407
22296,console,1691794800000,1377412
22296,console,1691881200000,1357516
22296,console,1691967600000,1262030
22296,console,1692054000000,1229241
22296,console,1692140400000,1233966
22296,console,1692226800000,1227371
22296,console,1692313200000,1062200
22296,console,1692399600000,695990
22296,console,1692486000000,664747
22296,console,1692572400000,640552
22296,console,1692658800000,650269
22296,console,1692745200000,669750
22296,console,1692831600000,663741
22296,console,1692918000000,614793
22296,console,1693004400000,604930
22296,console,1693090800000,617269
22296,console,1693177200000,634047
22296,console,1693263600000,687140
22296,console,1693350000000,668400
22296,console,1693436400000,661653
22296,console,1693522800000,678136
22296,console,1693609200000,703843
22296,console,1693695600000,734641
22296,console,1693782000000,757044
22296,console,1693868400000,801812
22296,console,1693954800000,811056
22296,console,1694041200000,842769
22296,console,1694127600000,766213
22296,console,1694214000000,636636
22296,console,1694300400000,658259
22296,console,1694386800000,682402
22296,console,1694473200000,622630
22296,console,1694559600000,510566
22296,console,1694646000000,509920
22296,console,1694732400000,538698
22296,console,1694818800000,577069
22296,console,1694905200000,618667
22296,console,1694991600000,672314
22296,console,1695078000000,748387
22296,console,1695164400000,813278
22296,console,1695250800000,813278
19440,pc,1674172800000,7065611
19440,pc,1674259200000,5300000
19440,pc,1674345600000,6070000
19440,pc,1674432000000,6784462
19440,pc,1674518400000,6849625
19440,pc,1674604800000,7638245
19440,pc,1674691200000,7068492
19440,pc,1674777600000,7271765
19440,pc,1674864000000,7174500
19440,pc,1674950400000,7770091
19440,pc,1675036800000,7577333
19440,pc,1675123200000,7636667
19440,pc,1675209600000,8298333
19440,pc,1675296000000,8436000
19440,pc,1675382400000,8924733
19440,pc,1675468800000,8913935
19440,pc,1675555200000,9650000
19440,pc,1675641600000,10215355
19440,pc,1675728000000,10399400
19440,pc,1675814400000,10500000
19440,pc,1675987200000,10500000
19440,pc,1676246400000,10500000
19440,pc,1676332800000,21000000
19440,pc,1676592000000,10500000
19440,pc,1676764800000,10500000
19440,pc,1676851200000,10500000
19440,pc,1676937600000,10500000
19440,pc,1677024000000,10500000
19440,pc,1677110400000,10500000
19440,pc,1677196800000,10500000
19440,pc,1677283200000,10500000
19440,pc,1677369600000,10500000
19440,pc,1677456000000,10500000
19440,pc,1677542400000,10500000
19440,pc,1677628800000,10500000
19440,pc,1677715200000,12385444
19440,pc,1677801600000,12350333
19440,pc,1677888000000,12445864
19440,pc,1677974400000,11319524
19440,pc,1678060800000,10430895
19440,pc,1678147200000,11484182
19440,pc,1678233600000,11386471
19440,pc,1678320000000,11274190
19440,pc,1678406400000,11655400
19440,pc,1678492800000,11230050
19440,pc,1678579200000,10563591
19440,pc,1678665600000,10273650
19440,pc,1678752000000,9726364
19440,pc,1678838400000,9911619
19440,pc,1678924800000,10607850
19440,pc,1679011200000,10651842
19440,pc,1679097600000,10503364
19440,pc,1679184000000,9998727
19440,pc,1679270400000,9730238
19440,pc,1679356800000,8667100
19440,pc,1679443200000,8026158
19440,pc,1679529600000,8495762
19440,pc,1679616000000,8712750
19440,pc,1679702400000,8658300
19440,pc,1679785200000,8232579
19440,pc,1679871600000,8673500
19440,pc,1679958000000,8223870
19440,pc,1680044400000,7799895
19440,pc,1680130800000,8150150
19440,pc,1680217200000,7749300
19440,pc,1680303600000,7876850
19440,pc,1680390000000,7631105
19440,pc,1680476400000,7287900
19440,pc,1680562800000,6944737
19440,pc,1680649200000,6609850
19440,pc,1680735600000,6791353
19440,pc,1680822000000,6868944
19440,pc,1680908400000,6792474
19440,pc,1680994800000,6523000
19440,pc,1681081200000,6783278
19440,pc,1681167600000,6771529
19440,pc,1681254000000,6684944
19440,pc,1681340400000,6558353
19440,pc,1681426800000,6169111
19440,pc,1681513200000,6498778
19440,pc,1681599600000,6822706
19440,pc,1681686000000,6763474
19440,pc,1681772400000,7078000
19440,pc,1681858800000,6957368
19440,pc,1681945200000,6779133
19440,pc,1682031600000,6689056
19440,pc,1682118000000,7218706
19440,pc,1682204400000,6467056
19440,pc,1682290800000,6514625
19440,pc,1682377200000,6736050
19440,pc,1682463600000,6730842
19440,pc,1682550000000,6500600
19440,pc,1682636400000,6567056
19440,pc,1682722800000,7090222
19440,pc,1682809200000,7380263
19440,pc,1682895600000,7367235
19440,pc,1682982000000,7348133
19440,pc,1683068400000,7480200
19440,pc,1683154800000,7155944
19440,pc,1683241200000,7040688
19440,pc,1683327600000,6837000
19440,pc,1683414000000,6901158
19440,pc,1683500400000,6815188
19440,pc,1683586800000,6743412
19440,pc,1683673200000,6563353
19440,pc,1683759600000,6478882
19440,pc,1683846000000,6546125
19440,pc,1683932400000,6113714
19440,pc,1684018800000,6172375
19440,pc,1684105200000,5342500
19440,pc,1684191600000,5820706
19440,pc,1684278000000,5142385
19440,pc,1684364400000,4883500
19440,pc,1684450800000,4904875
19440,pc,1684537200000,5159789
19440,pc,1684623600000,4808235
19440,pc,1684710000000,4918056
19440,pc,1684796400000,4756923
19440,pc,1684882800000,4821214
19440,pc,1684969200000,4998267
19440,pc,1685055600000,5614071
19440,pc,1685142000000,5504800
19440,pc,1685228400000,5255563
19440,pc,1685314800000,5422786
19440,pc,1685401200000,5468556
19440,pc,1685487600000,5147000
19440,pc,1685574000000,5093214
19440,pc,1685660400000,5002563
19440,pc,1685746800000,5124200
19440,pc,1685833200000,4769769
19440,pc,1685919600000,3962733
19440,pc,1686006000000,3934250
19440,pc,1686092400000,3864867
19440,pc,1686178800000,3913625
19440,pc,1686265200000,3813333
19440,pc,1686351600000,3742333
19440,pc,1686438000000,3283000
19440,pc,1686524400000,3152882
19440,pc,1686610800000,3017333
19440,pc,1686697200000,3064467
19440,pc,1686783600000,3052200
19440,pc,1686870000000,3196200
19440,pc,1686956400000,3027214
19440,pc,1687042800000,3026467
19440,pc,1687129200000,3093643
19440,pc,1687215600000,3114923
19440,pc,1687302000000,3115133
19440,pc,1687388400000,3273294
19440,pc,1687474800000,3181769
19440,pc,1687561200000,3269231
19440,pc,1687647600000,3326125
19440,pc,1687734000000,3104714
19440,pc,1687820400000,3203533
19440,pc,1687906800000,3179563
19440,pc,1687993200000,3561600
19440,pc,1688079600000,3106250
19440,pc,1688166000000,3143533
19440,pc,1688252400000,2784313
19440,pc,1688338800000,2525400
19440,pc,1688425200000,2459071
19440,pc,1688511600000,2407800
19440,pc,1688598000000,2756063
19440,pc,1688684400000,2605059
19440,pc,1688770800000,2650857
19440,pc,1688857200000,2507429
19440,pc,1688943600000,2852000
19440,pc,1689030000000,2629250
19440,pc,1689116400000,2876917
19440,pc,1689202800000,2798000
19440,pc,1689289200000,2748083
19440,pc,1689375600000,2710400
19440,pc,1689462000000,2550182
19440,pc,1689548400000,2391000
19440,pc,1689634800000,2166400
19440,pc,1689721200000,2019154
19440,pc,1689807600000,2055643
19440,pc,1689894000000,2008200
19440,pc,1689980400000,2044571
19440,pc,1690066800000,1967846
19440,pc,1690153200000,2497769
19440,pc,1690239600000,2058692
19440,pc,1690326000000,2062636
19440,pc,1690412400000,2025900
19440,pc,1690498800000,1923333
19440,pc,1690585200000,1921133
19440,pc,1690671600000,1803643
19440,pc,1690758000000,1788333
19440,pc,1690844400000,1764200
19440,pc,1690930800000,1754313
19440,pc,1691017200000,1675923
19440,pc,1691103600000,1610333
19440,pc,1691190000000,1319933
19440,pc,1691276400000,1364385
19440,pc,1691362800000,1413000
19440,pc,1691449200000,1407933
19440,pc,1691535600000,1417250
19440,pc,1691622000000,1397929
19440,pc,1691708400000,1316333
19440,pc,1691794800000,1146600
19440,pc,1691881200000,1015933
19440,pc,1691967600000,1011000
19440,pc,1692054000000,952143
19440,pc,1692140400000,999938
19440,pc,1692226800000,1039500
19440,pc,1692313200000,978813
19440,pc,1692399600000,752400
19440,pc,1692486000000,844400
19440,pc,1692572400000,846417
19440,pc,1692658800000,900000
19440,pc,1692745200000,872800
19440,pc,1692831600000,873133
19440,pc,1692918000000,871813
19440,pc,1693004400000,865917
19440,pc,1693090800000,856214
19440,pc,1693177200000,901000
19440,pc,1693263600000,924750
19440,pc,1693350000000,1000200
19440,pc,1693436400000,941786
19440,pc,1693522800000,924000
19440,pc,1693609200000,1003929
19440,pc,1693695600000,1022071
19440,pc,1693782000000,1069929
19440,pc,1693868400000,1101571
19440,pc,1693954800000,1168733
19440,pc,1694041200000,1204545
19440,pc,1694127600000,1114438
19440,pc,1694214000000,1051077
19440,pc,1694300400000,1216923
19440,pc,1694386800000,1240700
19440,pc,1694473200000,966600
19440,pc,1694559600000,738333
19440,pc,1694646000000,738333
19440,pc,1694732400000,2000000
19440,pc,1694818800000,1500000
19440,pc,1694905200000,2000000
19440,pc,1694991600000,2000000
19440,pc,1695078000000,2000000
19440,pc,1695164400000,2000000
19440,pc,1695250800000,2000000
19440,console,1674172800000,5450319
19440,console,1674259200000,4328619
19440,console,1674345600000,4535500
19440,console,1674432000000,4790571
19440,console,1674518400000,4829188
19440,console,1674604800000,4813333
19440,console,1674691200000,4775286
19440,console,1674777600000,4899091
19440,console,1674864000000,4821625
19440,console,1674950400000,5082583
19440,console,1675036800000,5175263
19440,console,1675123200000,5456500
19440,console,1675209600000,5644154
19440,console,1675296000000,5771686
19440,console,1675382400000,5760824
19440,console,1675468800000,5811944
19440,console,1675555200000,5916667
19440,console,1675641600000,6054161
19440,console,1675728000000,6256889
19440,console,1675814400000,6429064
19440,console,1675900800000,6301294
19440,console,1675987200000,6337232
19440,console,1676073600000,6302923
19440,console,1676160000000,6187588
19440,console,1676246400000,6228947
19440,console,1676332800000,12426000
19440,console,1676419200000,12792578
19440,console,1676505600000,12792308
19440,console,1676592000000,6487652
19440,console,1676678400000,6383333
19440,console,1676764800000,6547125
19440,console,1676851200000,6945117
19440,console,1676937600000,7186571
19440,console,1677024000000,7188241
19440,console,1677110400000,7080159
19440,console,1677196800000,7053474
19440,console,1677283200000,7147435
19440,console,1677369600000,7138621
19440,console,1677456000000,7268029
19440,console,1677542400000,7383222
19440,console,1677628800000,6970328
19440,console,1677715200000,6639178
19440,console,1677801600000,6747897
19440,console,1677888000000,6886833
19440,console,1677974400000,6942016
19440,console,1678060800000,6944590
19440,console,1678147200000,6973679
19440,console,1678233600000,6957683
19440,console,1678320000000,6987090
19440,console,1678406400000,6893455
19440,console,1678492800000,6891846
19440,console,1678579200000,6888183
19440,console,1678665600000,6861400
19440,console,1678752000000,6851500
19440,console,1678838400000,6824647
19440,console,1678924800000,7038881
19440,console,1679011200000,7055868
19440,console,1679097600000,6878869
19440,console,1679184000000,6854810
19440,console,1679270400000,6733964
19440,console,1679356800000,6282000
19440,console,1679443200000,6369907
19440,console,1679529600000,6281632
19440,console,1679616000000,6303565
19440,console,1679702400000,6319391
19440,console,1679785200000,6090188
19440,console,1679871600000,5977554
19440,console,1679958000000,5990522
19440,console,1680044400000,5996306
19440,console,1680130800000,5963708
19440,console,1680217200000,5933831
19440,console,1680303600000,5693076
19440,console,1680390000000,5613386
19440,console,1680476400000,5460591
19440,console,1680562800000,5422145
19440,console,1680649200000,5249714
19440,console,1680735600000,5153456
19440,console,1680822000000,5166569
19440,console,1680908400000,4975185
19440,console,1680994800000,4877800
19440,console,1681081200000,5001729
19440,console,1681167600000,5046217
19440,console,1681254000000,5018709
19440,console,1681340400000,4859607
19440,console,1681426800000,4891000
19440,console,1681513200000,4897683
19440,console,1681599600000,4948985
19440,console,1681686000000,4849825
19440,console,1681772400000,4941176
19440,console,1681858800000,4983082
19440,console,1681945200000,5026096
19440,console,1682031600000,5061550
19440,console,1682118000000,5009938
19440,console,1682204400000,5027224
19440,console,1682290800000,4952873
19440,console,1682377200000,4915581
19440,console,1682463600000,5037189
19440,console,1682550000000,4965000
19440,console,1682636400000,4968625
19440,console,1682722800000,5070547
19440,console,1682809200000,5001172
19440,console,1682895600000,4989698
19440,console,1682982000000,5014783
19440,console,1683068400000,5127377
19440,console,1683154800000,5048281
19440,console,1683241200000,4958250
19440,console,1683327600000,4910661
19440,console,1683414000000,4801061
19440,console,1683500400000,4797935
19440,console,1683586800000,4762000
19440,console,1683673200000,4652594
19440,console,1683759600000,4663701
19440,console,1683846000000,4664095
19440,console,1683932400000,4186667
19440,console,1684018800000,3682200
19440,console,1684105200000,3684917
19440,console,1684191600000,3758758
19440,console,1684278000000,3654410
19440,console,1684364400000,3692424
19440,console,1684450800000,3686443
19440,console,1684537200000,3656478
19440,console,1684623600000,3676569
19440,console,1684710000000,3703403
19440,console,1684796400000,3763788
19440,console,1684882800000,3801500
19440,console,1684969200000,3851297
19440,console,1685055600000,4075590
19440,console,1685142000000,4206737
19440,console,1685228400000,4312793
19440,console,1685314800000,4285773
19440,console,1685401200000,4298732
19440,console,1685487600000,4236726
19440,console,1685574000000,4271448
19440,console,1685660400000,4309605
19440,console,1685746800000,4146467
19440,console,1685833200000,3954771
19440,console,1685919600000,3598091
19440,console,1686006000000,3340983
19440,console,1686092400000,3132759
19440,console,1686178800000,3220431
19440,console,1686265200000,3293800
19440,console,1686351600000,3321313
19440,console,1686438000000,3160535
19440,console,1686524400000,3102368
19440,console,1686610800000,3015915
19440,console,1686697200000,2859762
19440,console,1686783600000,2971481
19440,console,1686870000000,3005635
19440,console,1686956400000,2916256
19440,console,1687042800000,2858769
19440,console,1687129200000,2815154
19440,console,1687215600000,2848020
19440,console,1687302000000,2889789
19440,console,1687388400000,2938065
19440,console,1687474800000,2923795
19440,console,1687561200000,2893814
19440,console,1687647600000,2830978
19440,console,1687734000000,2845690
19440,console,1687820400000,2894162
19440,console,1687906800000,2914227
19440,console,1687993200000,2911667
19440,console,1688079600000,2824412
